id,marca_auto,modelo_id,modelo_auto,version_auto,anio_auto,marca_bateria,modelo_bateria,sku_bateria
0,LADA,SAMARA,SAMARA,GASOLINA,2000-2005,CAPSA,11WI / 13WI,1409603 / 140962X
0,LADA,SAMARA,SAMARA,GASOLINA,2000-2005,ETNA,W-13 PL / S-1215 PRO,1845799 / 512338
0,LADA,SAMARA,SAMARA,GASOLINA,2006+,CAPSA,11WI / 13WI,1409603 / 140962X
0,LADA,SAMARA,SAMARA,GASOLINA,2006+,ETNA,W-13 PL / S-1215 PRO,1845799 / 512338
0,LADA,SAMARA,SAMARA,,,ENERJET,13W75,1839632
0,LADA,SAMARA,SAMARA,,,CAPSA,11WI,1409603
0,LADA,SAMARA,SAMARA,,,ETNA,W-13 PL / S-1215 PRO,1845780 / 512303
0,LADA,SAMARA,SAMARA,GASOLINA,,BOSCH, S560D / S570D ,1102273 / 1102303
0,HYUNDAI,SANTA FE CM,SANTA FE CM,DIESEL,,BOSCH,NX110-5 / NX120-7,1382713 / 1181637
0,HYUNDAI,SANTA FE SM,SANTA FE SM,GASOLINA,,BOSCH, NX110-5L / S570D,1396012 / 1102303
0,HYUNDAI,SANTAFECM,SANTA FE CM,DIESEL,2000-,CAPSA,15APCG / 1731P,1497588 / 1635239
0,HYUNDAI,SANTAFECM,SANTA FE CM,DIESEL,2000-,ETNA,V-13 PRO / FH-1215 INV PRO ,222291 / 222364
0,HYUNDAI,SANTAFECM,SANTA FE CM,DIESEL,2000-2005,CAPSA,15APCG / 1731P,1497588 / 1635239
0,HYUNDAI,SANTAFECM,SANTA FE CM,DIESEL,2000-2005,ETNA,V-13 PL / FH-1215 INV PRO /,222291 / 222364
0,HYUNDAI,SANTAFECM,SANTA FE CM,DIESEL,2006+,CAPSA,15APCG / 1731P,1497588 / 1635239
0,HYUNDAI,SANTAFECM,SANTA FE CM,DIESEL,2006+,ETNA,V-13 PL / FH-1215 INV PRO /,222291 / 222364
0,HYUNDAI,SANTAFECM,SANTA FE CM,DIESEL,2006+,ETNA,V-13 INV PRO / FH-1215 INV PRO ,512338 / 222364
0,HYUNDAI,SANTAFECM,SANTA FE CM,,,CAPSA,15APCG,1497588
0,HYUNDAI,SANTAFECM,SANTA FE CM,,,ETNA,V-13 PL / FH-1215 INV PRO / FH1215 INV PL,222291 / 222364
0,HYUNDAI,SANTAFESM,SANTA FE SM,GASOLINA,2000-,CAPSA,13API / 15MBI,1409611 / 1497596
0,HYUNDAI,SANTAFESM,SANTA FE SM,GASOLINA,2000-,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512304
0,HYUNDAI,SANTAFESM,SANTA FE SM,GASOLINA,2000-2005,CAPSA,13API / 15MBI,1409611 / 1497596
0,HYUNDAI,SANTAFESM,SANTA FE SM,GASOLINA,2000-2005,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512304
0,HYUNDAI,SANTAFESM,SANTA FE SM,GASOLINA,2006+,CAPSA,13API / 15MBI,1409611 / 1497596
0,HYUNDAI,SANTAFESM,SANTA FE SM,GASOLINA,2006+,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512304
0,HYUNDAI,SANTAFESM,SANTA FE SM,,,CAPSA,13API,1409611
0,HYUNDAI,SANTAFESM,SANTA FE SM,,,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512304
0,CITROEN,SAXO SX1.4 - VTR1.6,SAXO SX1.4 - VTR1.6,GASOLINA,,BOSCH, S560D / S570D ,1102273 / 1102303
0,CITROEN,SAXO VTS 16V,SAXO VTS 16V,GASOLINA,,BOSCH, S560D / S570D ,1102273 / 1102303
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845805
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845805
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845805
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,,,CAPSA,13WI,140962X
0,CITROEN,SAXOSX14VTR16,SAXO SX1.4 - VTR1.6,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845805
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845805
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845805
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,,,CAPSA,13WI,140962X
0,CITROEN,SAXOVTS16V,SAXO VTS 16V,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,RENAULT,SCENIC,SCENIC,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,RENAULT,SCENIC,SCENIC,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221  / 1845802
0,RENAULT,SCENIC,SCENIC,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,RENAULT,SCENIC,SCENIC,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221  / 1845802
0,RENAULT,SCENIC,SCENIC,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,RENAULT,SCENIC,SCENIC,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221  / 1845802
0,RENAULT,SCENIC,SCENIC,,,ENERJET,15MB90,1862936
0,RENAULT,SCENIC,SCENIC,,,CAPSA,13WI,140962X
0,RENAULT,SCENIC,SCENIC,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,RENAULT,SCENIC,SCENIC,GASOLINA,,BOSCH, S560D / S570D ,1102273 / 1102303
0,MAHINDRA,SCORPIO,SCORPIO,DIESEL,2000-,CAPSA,15APCG ,1497588
0,MAHINDRA,SCORPIO,SCORPIO,DIESEL,2000-,ETNA,FH-1215 PRO,410136
0,MAHINDRA,SCORPIO,SCORPIO,DIESEL,2000-2005,CAPSA,15APCG ,1497588
0,MAHINDRA,SCORPIO,SCORPIO,DIESEL,2000-2005,ETNA,FH-1215 PRO,410136
0,MAHINDRA,SCORPIO,SCORPIO,DIESEL,2006+,CAPSA,15APCG ,1497588
0,MAHINDRA,SCORPIO,SCORPIO,DIESEL,2006+,ETNA,FH-1215 PRO,410136
0,MAHINDRA,SCORPIO,SCORPIO,GASOLINA,,BOSCH,NX110-5L MF(75AH/580A),1396013
0,MAHINDRA,SCORPIO,SCORPIO,,,ETNA,FH-1215 PRO,410136
0,MAHINDRA,SCORPIO,SCORPIO,,,BOSCH, NX110-5L MF(75AH/580A),1396013
0,MAHINDRA,SCORPIO,SCORPIO,,,CAPSA,15APCG,1497588
0,MAHINDRA,SCORPIO,SCORPIO,GASOLINA,,BOSCH, NX110-5L MF(75AH/580A),1396013
0,HYUNDAI,SCOUPE,SCOUPE,GASOLINA,2000-,CAPSA,11WI / 13WI,1409603 / 140962X
0,HYUNDAI,SCOUPE,SCOUPE,GASOLINA,2000-,ETNA,W-11 AD / W-13 PL,44049 / 1845780
0,HYUNDAI,SCOUPE,SCOUPE,GASOLINA,2000-2005,CAPSA,11WI / 13WI,1409603 / 140962X
0,HYUNDAI,SCOUPE,SCOUPE,GASOLINA,2000-2005,ETNA,W-11 AD / W-13 PL,44049 / 1845780
0,HYUNDAI,SCOUPE,SCOUPE,GASOLINA,2006+,CAPSA,11WI / 13WI,1409603 / 140962X
0,HYUNDAI,SCOUPE,SCOUPE,GASOLINA,2006+,ETNA,W-11 AD / W-13 PL,44049 / 1845780
0,HYUNDAI,SCOUPE,SCOUPE,,,CAPSA,11WI,1409603
0,HYUNDAI,SCOUPE,SCOUPE,,,ETNA,W-11 AD / W-13 PL,44049 / 1845780
0,HYUNDAI,SCOUPE,SCOUPE,GASOLINA,,BOSCH,  S455D /  S560D,118315X /  1102273
0,Mercedes-Benz,SD,SD,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,SD,SD,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SD,SD,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,SD,SD,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SD,SD,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,SD,SD,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SD,SD,,,ENERJET,15MB90,1862936
0,Mercedes-Benz,SD,SD,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,SD,SD,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,SD,SD,GASOLINA,,BOSCH,S570D ,1102303
0,Mercedes-Benz,SDL,SDL,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,SDL,SDL,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SDL,SDL,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,SDL,SDL,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SDL,SDL,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,SDL,SDL,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SDL,SDL,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,SDL,SDL,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,SDL,SDL,GASOLINA,,BOSCH,S570D ,1102303
0,Mercedes-Benz,SE,SE,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,SE,SE,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SE,SE,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,SE,SE,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SE,SE,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,SE,SE,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SE,SE,,,ENERJET,15MB90,1862936
0,Mercedes-Benz,SE,SE,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,SE,SE,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,SE,SE,GASOLINA,,BOSCH,S570D ,1102303
0,Mercedes-Benz,SEC,SEC,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEC,SEC,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SEC,SEC,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEC,SEC,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SEC,SEC,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEC,SEC,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SEC,SEC,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEC,SEC,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,SEC,SEC,GASOLINA,,BOSCH,S570D ,1102303
0,VOLKSWAGEN,SEDAN,SEDAN,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,VOLKSWAGEN,SEDAN,SEDAN,GASOLINA,2000-,ETNA,W-13 PRO / AD / S-1215  PRO / PL,222305 / 1898221 / 512303 / 1845802
0,VOLKSWAGEN,SEDAN,SEDAN,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,VOLKSWAGEN,SEDAN,SEDAN,GASOLINA,2000-2005,ETNA,W-13 PRO / AD / S-1215  PRO / PL,222305 / 1898221 / 512303 / 1845802
0,VOLKSWAGEN,SEDAN,SEDAN,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,VOLKSWAGEN,SEDAN,SEDAN,GASOLINA,2006+,ETNA,W-13 PRO / AD / S-1215  PRO / PL,222305 / 1898221 / 512303 / 1845802
0,VOLKSWAGEN,SEDAN,SEDAN,,,ENERJET,15MB90,1862936
0,VOLKSWAGEN,SEDAN,SEDAN,,,CAPSA,13WI,140962X
0,VOLKSWAGEN,SEDAN,SEDAN,,,ETNA,W-11 AD / W-13 PL,44079 / 1845780
0,VOLKSWAGEN,SEDAN,SEDAN,GASOLINA,,BOSCH, S560D / S570D ,1102273 / 1102303
0,Mercedes-Benz,SEL,SEL,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEL,SEL,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SEL,SEL,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,SEL,SEL,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEL,SEL,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SEL,SEL,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,SEL,SEL,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEL,SEL,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SEL,SEL,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,SEL,SEL,,,ENERJET,15MB90,1862936
0,Mercedes-Benz,SEL,SEL,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,SEL,SEL,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,SEL,SEL,,,BOSCH,  S570D,1102303
0,Mercedes-Benz,SEL,SEL,,,ETNA,S-1215 PL,1845799
0,Mercedes-Benz,SEL,SEL,GASOLINA,,BOSCH,S570D ,1102303
0,NISSAN,SENTRA L4 1.6 Y 2.0 -- SENTRA L4 2.0L,SENTRA L4 1.6 Y 2.0,GASOLINA,,BOSCH, NX110-5L MF(75AH/580A),1396013
0,NISSAN,SENTRA L4 1.6 Y 2.0 -- SENTRA L4 2.0L,SENTRA L4 2.0L,GASOLINA,,BOSCH, NX110-5L MF(75AH/580A),1396013
0,NISSAN,SENTRACLASICO,SENTRA CLASICO,GASOLINA,1991+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,GASOLINA,2000-,CAPSA,1135 / 13API,1634798 / 1409611
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,GASOLINA,2000-,ETNA,W13PRO /V-13 INV PL / SD-13 AD,1898248 / 189823X
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,GASOLINA,2000-2005,CAPSA,1135 / 13API,1634798 / 1409611
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,GASOLINA,2000-2005,ETNA,W13PRO /V-13 INV PL / SD-13 AD,1898248 / 189823X
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,GASOLINA,2006+,CAPSA,1135 / 13API,1634798 / 1409611
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,GASOLINA,2006+,ETNA,W13PRO /V-13 INV PL / SD-13 AD,1898248 / 189823X
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,,,ENERJET,13S85 / 11D56,1839616 - 1839608
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,,,BOSCH, NX110-5L MF(75AH/580A),1396013
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,,,CAPSA,13API,1409611
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,,,ENERJET, 13S85,1839616
0,NISSAN,SENTRAL416Y20,SENTRA L4 1.6 Y 2.0,,,ETNA,V-13 INV PL / SD-13 AD,1898248 / 189823X
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,GASOLINA,2000-,CAPSA,1135 / 13API,1634798 / 1409611
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,GASOLINA,2000-,ETNA,W13PRO /V-13 INV PL / SD-13 AD,1898248 / 189823X
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,GASOLINA,2000-2005,CAPSA,1135 / 13API,1634798 / 1409611
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,GASOLINA,2000-2005,ETNA,W13PRO /V-13 INV PL / SD-13 AD,1898248 / 189823X
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,GASOLINA,2006+,CAPSA,1135 / 13API,1634798 / 1409611
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,GASOLINA,2006+,ETNA,W13PRO /V-13 INV PL / SD-13 AD,1898248 / 189823X
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,,,ENERJET,13S85 / 11D56,1839616 - 1839608
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,,,BOSCH, NX110-5L MF(75AH/580A),1396013
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,,,CAPSA,13API,1409611
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,,,ENERJET, 13S85,1839616
0,NISSAN,SENTRAL420L,SENTRA L4 2.0L,,,ETNA,V-13 INV PL / SD-13 AD,1898248 / 189823X
0,KIA,SEPHIA/CLARUS,SEPHIA/CLARUS,GASOLINA,,BOSCH,S560D,1102273
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,GASOLINA,2000-,CAPSA,11WI / 13WI,1409603 / 140962X
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,GASOLINA,2000-,ETNA,W-13 PL / W- 13 AD,1845780 / 222305
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,GASOLINA,2000-2005,CAPSA,11WI / 13WI,1409603 / 140962X
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,GASOLINA,2000-2005,ETNA,W-13 PL / W- 13 AD,1845780 / 222305
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,GASOLINA,2006+,CAPSA,11WI / 13WI,1409603 / 140962X
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,GASOLINA,2006+,ETNA,W-13 PL / W- 13 AD,1845780 / 222305
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,,,CAPSA,11WI,1409603
0,KIA,SEPHIACLARUS,SEPHIA/CLARUS,,,ETNA,W-13 PL / W- 13 AD,1845780 / 222305
0,BMW,Serie3e46,Serie 3 (e46),GASOLINA,,BOSCH,S570D,1102303
0,BMW,Serie5e39,Serie 5 (e39),GASOLINA,,BOSCH,S570D,1102303
0,NISSAN,SEVILLA,SEVILLA,DIESEL,2000-,CAPSA,15APCG,1497588
0,NISSAN,SEVILLA,SEVILLA,DIESEL,2000-,ETNA,FH-1215 Z PRO,410136
0,NISSAN,SEVILLA,SEVILLA,DIESEL,2000-2005,CAPSA,15APCG,1497588
0,NISSAN,SEVILLA,SEVILLA,DIESEL,2000-2005,ETNA,FH-1215 Z PRO,410136
0,NISSAN,SEVILLA,SEVILLA,DIESEL,2006+,CAPSA,15APCG,1497588
0,NISSAN,SEVILLA,SEVILLA,DIESEL,2006+,ETNA,FH-1215 Z PRO,410136
0,NISSAN,SEVILLA,SEVILLA,,,ETNA,FH-1215 Z PRO,410136
0,NISSAN,SEVILLA,SEVILLA,,,BOSCH,  NX120-7L.,1181645
0,NISSAN,SEVILLA,SEVILLA,,,CAPSA,15APCG,1497588
0,NISSAN,SEVILLA,SEVILLA,DIESEL,,BOSCH,  NX120-7L.,1181645
0,DODGE,SIENA,SIENA,GASOLINA,2000-,ETNA,V13 INV PRO / PL / S1215 PRO / PL,512338 / 1898248 / 512338/ 1845802
0,DODGE,SIENA,SIENA,GASOLINA,2000-2005,ETNA,V13 INV PRO / PL / S1215 PRO / PL,512338 / 1898248 / 512338/ 1845802
0,DODGE,SIENA,SIENA,GASOLINA,2006+,ETNA,V13 INV PRO / PL / S1215 PRO / PL,512338 / 1898248 / 512338/ 1845802
0,DODGE,SIENA,SIENA,,,CAPSA,15MBI,1497596
0,DODGE,SIENA,SIENA,GASOLINA,,BOSCH,S570D ,1102303
0,NISSAN,SILVIA,SILVIA,GASOLINA,2000-,CAPSA,11TOI / 13WI,149760X / 140962X
0,NISSAN,SILVIA,SILVIA,GASOLINA,2000-,ETNA,FF11 P/D AD  / W13Z PRO,1898205 / 1898248
0,NISSAN,SILVIA,SILVIA,GASOLINA,2000+,CAPSA,11TOI / 13WI,149760X / 140962X
0,NISSAN,SILVIA,SILVIA,GASOLINA,2000+,ETNA,FF11 P/D AD / W13Z PRO,1898205/ 1898248
0,NISSAN,SILVIA,SILVIA,,,BOSCH,  NX120-7L.,1181645
0,DAIHATSU,SIRION,SIRION,GASOLINA,2000-,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,SIRION,SIRION,GASOLINA,2000-,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,SIRION,SIRION,GASOLINA,2000-2005,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,SIRION,SIRION,GASOLINA,2000-2005,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,SIRION,SIRION,GASOLINA,2006+,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,SIRION,SIRION,GASOLINA,2006+,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,SIRION,SIRION,,,ENERJET,11D56,1839608
0,DAIHATSU,SIRION,SIRION,,,CAPSA,11TODI,163478X
0,DAIHATSU,SIRION,SIRION,,,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,SIRION,SIRION,GASOLINA,,BOSCH, 11  NS60L MF/  65B24L,115932/1835882
0,DAIHATSU,SIRION M1,SIRION M1,GASOLINA,,BOSCH, 11  NS60L MF/  65B24L,115932/1835886
0,DAIHATSU,SIRIONM1,SIRION M1,GASOLINA,2000-,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,SIRIONM1,SIRION M1,GASOLINA,2000-,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,SIRIONM1,SIRION M1,GASOLINA,2000-2005,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,SIRIONM1,SIRION M1,GASOLINA,2000-2005,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,SIRIONM1,SIRION M1,GASOLINA,2006+,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,SIRIONM1,SIRION M1,GASOLINA,2006+,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,SIRIONM1,SIRION M1,,,ENERJET,11D56,1839608
0,DAIHATSU,SIRIONM1,SIRION M1,,,CAPSA,13TOI,1635220
0,DAIHATSU,SIRIONM1,SIRION M1,,,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,Mercedes-Benz,SL,SL,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,SL,SL,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SL,SL,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,SL,SL,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,SL,SL,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SL,SL,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,SL,SL,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,SL,SL,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,SL,SL,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,SL,SL,,,ENERJET,15MB90,1862936
0,Mercedes-Benz,SL,SL,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,SL,SL,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,SL,SL,,,BOSCH,  S570D,1102303
0,Mercedes-Benz,SL,SL,,,ETNA,S-1215 PL,1845799
0,Mercedes-Benz,SL,SL,GASOLINA,,BOSCH,S570D ,1102303
0,TOYOTA,SOLARA,SOLARA,GASOLINA,2000-,CAPSA,13WI   ,140962X   
0,TOYOTA,SOLARA,SOLARA,GASOLINA,2000-,ETNA,W-13 AD / V-13 INV PRO,1898221 / 512338
0,TOYOTA,SOLARA,SOLARA,GASOLINA,2000+,CAPSA,13WI   ,140962X   
0,TOYOTA,SOLARA,SOLARA,GASOLINA,2000+,ETNA,W-13 AD / V-13 INV PRO,1898221 / 512338
0,TOYOTA,SOLARA,SOLARA,,,ENERJET,13S85  / 15M99,1839616 - 1839640
0,TOYOTA,SOLARA,SOLARA,,,CAPSA,15APCGI,1409638
0,TOYOTA,SOLARA,SOLARA,,,ETNA,W-13 AD / V-13 INV PRO,1898221 / 512338
0,TOYOTA,SOLARA,SOLARA,GASOLINA,,BOSCH,  S560DH  /  NX110-5L,1102281  /  1396013
0,HYUNDAI,SONATA,SONATA,GASOLINA,2000-,BOSCH,S560DH,1102281
0,HYUNDAI,SONATA,SONATA,GASOLINA,2000-2004,BOSCH,S560DH,1102281
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2000-,CAPSA,13API / 15MBI,1409611 / 1497596
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2000-,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512303
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2000-2004,CAPSA,13API / 15MBI,1409611 / 1497596
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2000-2004,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512303
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2004-2005,CAPSA,13API / 15MBI,1409611 / 1497596
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2004-2005,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512303
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2006+,CAPSA,13API / 15MBI,1409611 / 1497596
0,HYUNDAI,SONATA,SONATA ,GASOLINA,2006+,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512303
0,HYUNDAI,SONATA,SONATA ,,,ENERJET,13S85,1839616
0,HYUNDAI,SONATA,SONATA ,,,CAPSA,13API,1409611
0,HYUNDAI,SONATA,SONATA ,,,ETNA,V-13 INV PL / S-1215 PRO,1898248 / 512303
0,HYUNDAI,SONATA ,SONATA ,GASOLINA,,BOSCH, NX110-5L / S570D,1396012 / 1102303
